Name,Base_price,Body_style,Seats,Base_ Engine,Base_Power,Mileage,Drive,Towing,Min_cargo_L,Front_headroom,Front_legroom,Rear_legroom,Rear_shoulder,Fuel_capacity,Batt,Range
2022 Nissan Maxima,41752,Sedan,5,Gasoline,300,9.9,FWD,0,405,35.8,45,34.3,55.7,68,0,685
2022 Nissan Maxima,41753,Sedan,5,Gasoline,300,9.9,FWD,0,405,35.8,45,34.3,55.7,68,0,685
2022 Nissan Maxima,41754,Sedan,5,Gasoline,300,9.9,FWD,0,405,35.8,45,34.3,55.7,68,0,685
2022 Nissan Maxima,41755,Sedan,5,Gasoline,300,9.9,FWD,0,405,35.8,45,34.3,55.7,68,0,685
2022 Nissan Maxima,41756,Sedan,5,Gasoline,300,9.9,FWD,0,405,35.8,45,34.3,55.7,68,0,685
2022 Nissan Maxima,41757,Sedan,5,Gasoline,300,9.9,FWD,0,405,35.8,45,34.3,55.7,68,0,685
2022 Nissan Maxima,41758,Sedan,5,Gasoline,300,9.9,FWD,0,405,35.8,45,34.3,55.7,68,0,685
2022 Nissan Maxima,41759,Sedan,5,Gasoline,300,9.9,FWD,0,405,35.8,45,34.3,55.7,68,0,685
2022 Nissan Maxima,41760,Sedan,5,Gasoline,300,9.9,FWD,0,405,35.8,45,34.3,55.7,68,0,685
2022 Nissan Maxima,41761,Sedan,5,Gasoline,300,9.9,FWD,0,405,35.8,45,34.3,55.7,68,0,685
2022 Nissan Maxima,41762,Sedan,5,Gasoline,300,9.9,FWD,0,405,35.8,45,34.3,55.7,68,0,685
2022 Nissan Maxima,41763,Sedan,5,Gasoline,300,9.9,FWD,0,405,35.8,45,34.3,55.7,68,0,685
2022 Nissan Maxima,41764,Sedan,5,Gasoline,300,9.9,FWD,0,405,35.8,45,34.3,55.7,68,0,685
2022 Nissan Maxima,41765,Sedan,5,Gasoline,300,9.9,FWD,0,405,35.8,45,34.3,55.7,68,0,685
2022 Nissan Maxima,41766,Sedan,5,Gasoline,300,9.9,FWD,0,405,35.8,45,34.3,55.7,68,0,685
2022 Nissan Maxima,41767,Sedan,5,Gasoline,300,9.9,FWD,0,405,35.8,45,34.3,55.7,68,0,685
2022 Nissan Maxima,41768,Sedan,5,Gasoline,300,9.9,FWD,0,405,35.8,45,34.3,55.7,68,0,685
2022 Nissan Maxima,41769,Sedan,5,Gasoline,300,9.9,FWD,0,405,35.8,45,34.3,55.7,68,0,685
2022 Nissan Maxima,41770,Sedan,5,Gasoline,300,9.9,FWD,0,405,35.8,45,34.3,55.7,68,0,685
2022 Nissan Maxima,41771,Sedan,5,Gasoline,300,9.9,FWD,0,405,35.8,45,34.3,55.7,68,0,685
2022 Nissan Maxima,41772,Sedan,5,Gasoline,300,9.9,FWD,0,405,35.8,45,34.3,55.7,68,0,685
2022 Nissan Maxima,41773,Sedan,5,Gasoline,300,9.9,FWD,0,405,35.8,45,34.3,55.7,68,0,685
2022 Nissan Maxima,41774,Sedan,5,Gasoline,300,9.9,FWD,0,405,35.8,45,34.3,55.7,68,0,685
2022 Nissan Maxima,41775,Sedan,5,Gasoline,300,9.9,FWD,0,405,35.8,45,34.3,55.7,68,0,685
2022 Nissan Maxima,41776,Sedan,5,Gasoline,300,9.9,FWD,0,405,35.8,45,34.3,55.7,68,0,685
2022 Nissan Maxima,41777,Sedan,5,Gasoline,300,9.9,FWD,0,405,35.8,45,34.3,55.7,68,0,685
2022 Nissan Maxima,41778,Sedan,5,Gasoline,300,9.9,FWD,0,405,35.8,45,34.3,55.7,68,0,685
2022 Nissan Maxima,41779,Sedan,5,Gasoline,300,9.9,FWD,0,405,35.8,45,34.3,55.7,68,0,685
2022 Nissan Maxima,41780,Sedan,5,Gasoline,300,9.9,FWD,0,405,35.8,45,34.3,55.7,68,0,685
2022 Nissan Maxima,41781,Sedan,5,Gasoline,300,9.9,FWD,0,405,35.8,45,34.3,55.7,68,0,685
2022 Nissan Maxima,41782,Sedan,5,Gasoline,300,9.9,FWD,0,405,35.8,45,34.3,55.7,68,0,685
2022 Nissan Maxima,41783,Sedan,5,Gasoline,300,9.9,FWD,0,405,35.8,45,34.3,55.7,68,0,685
2022 Nissan Maxima,41784,Sedan,5,Gasoline,300,9.9,FWD,0,405,35.8,45,34.3,55.7,68,0,685
2022 Nissan Maxima,41785,Sedan,5,Gasoline,300,9.9,FWD,0,405,35.8,45,34.3,55.7,68,0,685
2022 Nissan Maxima,41786,Sedan,5,Gasoline,300,9.9,FWD,0,405,35.8,45,34.3,55.7,68,0,685
2022 Nissan Maxima,41787,Sedan,5,Gasoline,300,9.9,FWD,0,405,35.8,45,34.3,55.7,68,0,685
2022 Nissan Maxima,41788,Sedan,5,Gasoline,300,9.9,FWD,0,405,35.8,45,34.3,55.7,68,0,685
2022 Nissan Maxima,41789,Sedan,5,Gasoline,300,9.9,FWD,0,405,35.8,45,34.3,55.7,68,0,685
2022 Nissan Maxima,41790,Sedan,5,Gasoline,300,9.9,FWD,0,405,35.8,45,34.3,55.7,68,0,685
2022 Nissan Murano,36498,SUV,5,Gasoline,260,10.4,AWD,1500,908,39.9,40.5,38.7,58.9,72,0,691
2022 Nissan Murano,36499,SUV,5,Gasoline,260,10.4,AWD,1500,908,39.9,40.5,38.7,58.9,72,0,691
2022 Nissan Murano,36500,SUV,5,Gasoline,260,10.4,AWD,1500,908,39.9,40.5,38.7,58.9,72,0,691
2022 Nissan Murano,36501,SUV,5,Gasoline,260,10.4,AWD,1500,908,39.9,40.5,38.7,58.9,72,0,691
2022 Nissan Murano,36502,SUV,5,Gasoline,260,10.4,AWD,1500,908,39.9,40.5,38.7,58.9,72,0,691
2022 Nissan Murano,36503,SUV,5,Gasoline,260,10.4,AWD,1500,908,39.9,40.5,38.7,58.9,72,0,691
2022 Nissan Murano,36504,SUV,5,Gasoline,260,10.4,AWD,1500,908,39.9,40.5,38.7,58.9,72,0,691
2022 Nissan Murano,36505,SUV,5,Gasoline,260,10.4,AWD,1500,908,39.9,40.5,38.7,58.9,72,0,691
2022 Nissan Murano,36506,SUV,5,Gasoline,260,10.4,AWD,1500,908,39.9,40.5,38.7,58.9,72,0,691
2022 Nissan Murano,36507,SUV,5,Gasoline,260,10.4,AWD,1500,908,39.9,40.5,38.7,58.9,72,0,691
2022 Nissan Murano,36508,SUV,5,Gasoline,260,10.4,AWD,1500,908,39.9,40.5,38.7,58.9,72,0,691
2022 Nissan Murano,36509,SUV,5,Gasoline,260,10.4,AWD,1500,908,39.9,40.5,38.7,58.9,72,0,691
2022 Nissan Murano,36510,SUV,5,Gasoline,260,10.4,AWD,1500,908,39.9,40.5,38.7,58.9,72,0,691
2022 Nissan Murano,36511,SUV,5,Gasoline,260,10.4,AWD,1500,908,39.9,40.5,38.7,58.9,72,0,691
2022 Nissan Murano,36512,SUV,5,Gasoline,260,10.4,AWD,1500,908,39.9,40.5,38.7,58.9,72,0,691
2022 Nissan Murano,36513,SUV,5,Gasoline,260,10.4,AWD,1500,908,39.9,40.5,38.7,58.9,72,0,691
2022 Nissan Murano,36514,SUV,5,Gasoline,260,10.4,AWD,1500,908,39.9,40.5,38.7,58.9,72,0,691
2022 Nissan Murano,36515,SUV,5,Gasoline,260,10.4,AWD,1500,908,39.9,40.5,38.7,58.9,72,0,691
2022 Nissan Murano,36516,SUV,5,Gasoline,260,10.4,AWD,1500,908,39.9,40.5,38.7,58.9,72,0,691
2022 Nissan Murano,36517,SUV,5,Gasoline,260,10.4,AWD,1500,908,39.9,40.5,38.7,58.9,72,0,691
2022 Nissan Murano,36518,SUV,5,Gasoline,260,10.4,AWD,1500,908,39.9,40.5,38.7,58.9,72,0,691
2022 Nissan Murano,36519,SUV,5,Gasoline,260,10.4,AWD,1500,908,39.9,40.5,38.7,58.9,72,0,691
2022 Nissan Murano,36520,SUV,5,Gasoline,260,10.4,AWD,1500,908,39.9,40.5,38.7,58.9,72,0,691
2022 Nissan Murano,36521,SUV,5,Gasoline,260,10.4,AWD,1500,908,39.9,40.5,38.7,58.9,72,0,691
2022 Nissan Murano,36522,SUV,5,Gasoline,260,10.4,AWD,1500,908,39.9,40.5,38.7,58.9,72,0,691
2022 Nissan Murano,36523,SUV,5,Gasoline,260,10.4,AWD,1500,908,39.9,40.5,38.7,58.9,72,0,691
2022 Nissan Murano,36524,SUV,5,Gasoline,260,10.4,AWD,1500,908,39.9,40.5,38.7,58.9,72,0,691
2022 Nissan Murano,36525,SUV,5,Gasoline,260,10.4,AWD,1500,908,39.9,40.5,38.7,58.9,72,0,691
2022 Nissan Murano,36526,SUV,5,Gasoline,260,10.4,AWD,1500,908,39.9,40.5,38.7,58.9,72,0,691
2022 Nissan Murano,36527,SUV,5,Gasoline,260,10.4,AWD,1500,908,39.9,40.5,38.7,58.9,72,0,691
2022 Nissan Murano,36528,SUV,5,Gasoline,260,10.4,AWD,1500,908,39.9,40.5,38.7,58.9,72,0,691
2022 Nissan Murano,36529,SUV,5,Gasoline,260,10.4,AWD,1500,908,39.9,40.5,38.7,58.9,72,0,691
2022 Nissan Murano,36530,SUV,5,Gasoline,260,10.4,AWD,1500,908,39.9,40.5,38.7,58.9,72,0,691
2022 Nissan Murano,36531,SUV,5,Gasoline,260,10.4,AWD,1500,908,39.9,40.5,38.7,58.9,72,0,691
2022 Nissan Murano,36532,SUV,5,Gasoline,260,10.4,AWD,1500,908,39.9,40.5,38.7,58.9,72,0,691
2022 Nissan Murano,36533,SUV,5,Gasoline,260,10.4,AWD,1500,908,39.9,40.5,38.7,58.9,72,0,691
2022 Nissan Murano,36534,SUV,5,Gasoline,260,10.4,AWD,1500,908,39.9,40.5,38.7,58.9,72,0,691
2022 Nissan Murano,36535,SUV,5,Gasoline,260,10.4,AWD,1500,908,39.9,40.5,38.7,58.9,72,0,691
2022 Nissan Murano,36536,SUV,5,Gasoline,260,10.4,AWD,1500,908,39.9,40.5,38.7,58.9,72,0,691
2022 Nissan Murano,36537,SUV,5,Gasoline,260,10.4,AWD,1500,908,39.9,40.5,38.7,58.9,72,0,691
2022 Nissan Murano,36538,SUV,5,Gasoline,260,10.4,AWD,1500,908,39.9,40.5,38.7,58.9,72,0,691
2022 Nissan Murano,36539,SUV,5,Gasoline,260,10.4,AWD,1500,908,39.9,40.5,38.7,58.9,72,0,691
2022 Nissan Murano,36540,SUV,5,Gasoline,260,10.4,AWD,1500,908,39.9,40.5,38.7,58.9,72,0,691
2022 Nissan Murano,36541,SUV,5,Gasoline,260,10.4,AWD,1500,908,39.9,40.5,38.7,58.9,72,0,691
2022 Nissan Murano,36542,SUV,5,Gasoline,260,10.4,AWD,1500,908,39.9,40.5,38.7,58.9,72,0,691
2022 Nissan Murano,36543,SUV,5,Gasoline,260,10.4,AWD,1500,908,39.9,40.5,38.7,58.9,72,0,691
2022 Nissan Murano,36544,SUV,5,Gasoline,260,10.4,AWD,1500,908,39.9,40.5,38.7,58.9,72,0,691
2022 Nissan Murano,36545,SUV,5,Gasoline,260,10.4,AWD,1500,908,39.9,40.5,38.7,58.9,72,0,691
2022 Nissan Murano,36546,SUV,5,Gasoline,260,10.4,AWD,1500,908,39.9,40.5,38.7,58.9,72,0,691
2022 Nissan Murano,36547,SUV,5,Gasoline,260,10.4,AWD,1500,908,39.9,40.5,38.7,58.9,72,0,691
2022 Nissan Murano,36548,SUV,5,Gasoline,260,10.4,AWD,1500,908,39.9,40.5,38.7,58.9,72,0,691
2021 Nissan NV200,27698,Van,2,Gasoline,131,9.5,FWD,1500,3474,41.7,42.6,0,0,55,0,575
2021 Nissan NV200,27699,Van,2,Gasoline,131,9.5,FWD,1500,3474,41.7,42.6,0,0,55,0,575
2021 Nissan NV200,27700,Van,2,Gasoline,131,9.5,FWD,1500,3474,41.7,42.6,0,0,55,0,575
2021 Nissan NV200,27701,Van,2,Gasoline,131,9.5,FWD,1500,3474,41.7,42.6,0,0,55,0,575
2021 Nissan NV200,27702,Van,2,Gasoline,131,9.5,FWD,1500,3474,41.7,42.6,0,0,55,0,575
2021 Nissan NV200,27703,Van,2,Gasoline,131,9.5,FWD,1500,3474,41.7,42.6,0,0,55,0,575
2021 Nissan NV200,27704,Van,2,Gasoline,131,9.5,FWD,1500,3474,41.7,42.6,0,0,55,0,575
2021 Nissan NV200,27705,Van,2,Gasoline,131,9.5,FWD,1500,3474,41.7,42.6,0,0,55,0,575
2021 Nissan NV200,27706,Van,2,Gasoline,131,9.5,FWD,1500,3474,41.7,42.6,0,0,55,0,575
2021 Nissan NV200,27707,Van,2,Gasoline,131,9.5,FWD,1500,3474,41.7,42.6,0,0,55,0,575
2021 Nissan NV200,27708,Van,2,Gasoline,131,9.5,FWD,1500,3474,41.7,42.6,0,0,55,0,575
2021 Nissan NV200,27709,Van,2,Gasoline,131,9.5,FWD,1500,3474,41.7,42.6,0,0,55,0,575
2021 Nissan NV200,27710,Van,2,Gasoline,131,9.5,FWD,1500,3474,41.7,42.6,0,0,55,0,575
2021 Nissan NV200,27711,Van,2,Gasoline,131,9.5,FWD,1500,3474,41.7,42.6,0,0,55,0,575
2021 Nissan NV200,27712,Van,2,Gasoline,131,9.5,FWD,1500,3474,41.7,42.6,0,0,55,0,575
2021 Nissan NV200,27713,Van,2,Gasoline,131,9.5,FWD,1500,3474,41.7,42.6,0,0,55,0,575
2021 Nissan NV200,27714,Van,2,Gasoline,131,9.5,FWD,1500,3474,41.7,42.6,0,0,55,0,575
2021 Nissan NV200,27715,Van,2,Gasoline,131,9.5,FWD,1500,3474,41.7,42.6,0,0,55,0,575
2021 Nissan NV200,27716,Van,2,Gasoline,131,9.5,FWD,1500,3474,41.7,42.6,0,0,55,0,575
2021 Nissan NV200,27717,Van,2,Gasoline,131,9.5,FWD,1500,3474,41.7,42.6,0,0,55,0,575
2021 Nissan NV200,27718,Van,2,Gasoline,131,9.5,FWD,1500,3474,41.7,42.6,0,0,55,0,575
2021 Nissan NV200,27719,Van,2,Gasoline,131,9.5,FWD,1500,3474,41.7,42.6,0,0,55,0,575
2021 Nissan NV200,27720,Van,2,Gasoline,131,9.5,FWD,1500,3474,41.7,42.6,0,0,55,0,575
2021 Nissan NV200,27721,Van,2,Gasoline,131,9.5,FWD,1500,3474,41.7,42.6,0,0,55,0,575
2021 Nissan NV200,27722,Van,2,Gasoline,131,9.5,FWD,1500,3474,41.7,42.6,0,0,55,0,575
2021 Nissan NV200,27723,Van,2,Gasoline,131,9.5,FWD,1500,3474,41.7,42.6,0,0,55,0,575
2021 Nissan NV200,27724,Van,2,Gasoline,131,9.5,FWD,1500,3474,41.7,42.6,0,0,55,0,575
2021 Nissan NV200,27725,Van,2,Gasoline,131,9.5,FWD,1500,3474,41.7,42.6,0,0,55,0,575
2021 Nissan NV200,27726,Van,2,Gasoline,131,9.5,FWD,1500,3474,41.7,42.6,0,0,55,0,575
2021 Nissan NV200,27727,Van,2,Gasoline,131,9.5,FWD,1500,3474,41.7,42.6,0,0,55,0,575
2021 Nissan NV200,27728,Van,2,Gasoline,131,9.5,FWD,1500,3474,41.7,42.6,0,0,55,0,575
2021 Nissan NV200,27729,Van,2,Gasoline,131,9.5,FWD,1500,3474,41.7,42.6,0,0,55,0,575
2021 Nissan NV200,27730,Van,2,Gasoline,131,9.5,FWD,1500,3474,41.7,42.6,0,0,55,0,575
2021 Nissan NV200,27731,Van,2,Gasoline,131,9.5,FWD,1500,3474,41.7,42.6,0,0,55,0,575
2021 Nissan NV200,27732,Van,2,Gasoline,131,9.5,FWD,1500,3474,41.7,42.6,0,0,55,0,575
2021 Nissan NV200,27733,Van,2,Gasoline,131,9.5,FWD,1500,3474,41.7,42.6,0,0,55,0,575
2021 Nissan NV200,27734,Van,2,Gasoline,131,9.5,FWD,1500,3474,41.7,42.6,0,0,55,0,575
2021 Nissan NV200,27735,Van,2,Gasoline,131,9.5,FWD,1500,3474,41.7,42.6,0,0,55,0,575
2021 Nissan NV200,27736,Van,2,Gasoline,131,9.5,FWD,1500,3474,41.7,42.6,0,0,55,0,575
2021 Nissan NV200,27737,Van,2,Gasoline,131,9.5,FWD,1500,3474,41.7,42.6,0,0,55,0,575
2021 Nissan NV200,27738,Van,2,Gasoline,131,9.5,FWD,1500,3474,41.7,42.6,0,0,55,0,575
2021 Nissan NV200,27739,Van,2,Gasoline,131,9.5,FWD,1500,3474,41.7,42.6,0,0,55,0,575
2021 Nissan NV200,27740,Van,2,Gasoline,131,9.5,FWD,1500,3474,41.7,42.6,0,0,55,0,575
2021 Nissan NV200,27741,Van,2,Gasoline,131,9.5,FWD,1500,3474,41.7,42.6,0,0,55,0,575
2021 Nissan NV200,27742,Van,2,Gasoline,131,9.5,FWD,1500,3474,41.7,42.6,0,0,55,0,575
2021 Nissan NV200,27743,Van,2,Gasoline,131,9.5,FWD,1500,3474,41.7,42.6,0,0,55,0,575
2021 Nissan NV200,27744,Van,2,Gasoline,131,9.5,FWD,1500,3474,41.7,42.6,0,0,55,0,575
2021 Nissan NV200,27745,Van,2,Gasoline,131,9.5,FWD,1500,3474,41.7,42.6,0,0,55,0,575
2021 Nissan NV200,27746,Van,2,Gasoline,131,9.5,FWD,1500,3474,41.7,42.6,0,0,55,0,575
2021 Nissan NV200,27747,Van,2,Gasoline,131,9.5,FWD,1500,3474,41.7,42.6,0,0,55,0,575
2021 Nissan NV200,27748,Van,2,Gasoline,131,9.5,FWD,1500,3474,41.7,42.6,0,0,55,0,575
2021 Nissan NV Cargo,37998,Van,2,Gasoline,261,,RWD,6200,6629,42.8,42,0,0,106,0,
2021 Nissan NV Cargo,37999,Van,2,Gasoline,261,,RWD,6200,6629,42.8,42,0,0,106,0,
2021 Nissan NV Cargo,38000,Van,2,Gasoline,261,,RWD,6200,6629,42.8,42,0,0,106,0,
2021 Nissan NV Cargo,38001,Van,2,Gasoline,261,,RWD,6200,6629,42.8,42,0,0,106,0,
2021 Nissan NV Cargo,38002,Van,2,Gasoline,261,,RWD,6200,6629,42.8,42,0,0,106,0,
2021 Nissan NV Cargo,38003,Van,2,Gasoline,261,,RWD,6200,6629,42.8,42,0,0,106,0,
2021 Nissan NV Cargo,38004,Van,2,Gasoline,261,,RWD,6200,6629,42.8,42,0,0,106,0,
2021 Nissan NV Cargo,38005,Van,2,Gasoline,261,,RWD,6200,6629,42.8,42,0,0,106,0,
2021 Nissan NV Cargo,38006,Van,2,Gasoline,261,,RWD,6200,6629,42.8,42,0,0,106,0,
2021 Nissan NV Cargo,38007,Van,2,Gasoline,261,,RWD,6200,6629,42.8,42,0,0,106,0,
2021 Nissan NV Cargo,38008,Van,2,Gasoline,261,,RWD,6200,6629,42.8,42,0,0,106,0,
2021 Nissan NV Cargo,38009,Van,2,Gasoline,261,,RWD,6200,6629,42.8,42,0,0,106,0,
2021 Nissan NV Cargo,38010,Van,2,Gasoline,261,,RWD,6200,6629,42.8,42,0,0,106,0,
2021 Nissan NV Cargo,38011,Van,2,Gasoline,261,,RWD,6200,6629,42.8,42,0,0,106,0,
2021 Nissan NV Cargo,38012,Van,2,Gasoline,261,,RWD,6200,6629,42.8,42,0,0,106,0,
2021 Nissan NV Cargo,38013,Van,2,Gasoline,261,,RWD,6200,6629,42.8,42,0,0,106,0,
2021 Nissan NV Cargo,38014,Van,2,Gasoline,261,,RWD,6200,6629,42.8,42,0,0,106,0,
2021 Nissan NV Cargo,38015,Van,2,Gasoline,261,,RWD,6200,6629,42.8,42,0,0,106,0,
2021 Nissan NV Cargo,38016,Van,2,Gasoline,261,,RWD,6200,6629,42.8,42,0,0,106,0,
2021 Nissan NV Cargo,38017,Van,2,Gasoline,261,,RWD,6200,6629,42.8,42,0,0,106,0,
2021 Nissan NV Cargo,38018,Van,2,Gasoline,261,,RWD,6200,6629,42.8,42,0,0,106,0,
2021 Nissan NV Cargo,38019,Van,2,Gasoline,261,,RWD,6200,6629,42.8,42,0,0,106,0,
2021 Nissan NV Cargo,38020,Van,2,Gasoline,261,,RWD,6200,6629,42.8,42,0,0,106,0,
2021 Nissan NV Cargo,38021,Van,2,Gasoline,261,,RWD,6200,6629,42.8,42,0,0,106,0,
2021 Nissan NV Cargo,38022,Van,2,Gasoline,261,,RWD,6200,6629,42.8,42,0,0,106,0,
2021 Nissan NV Cargo,38023,Van,2,Gasoline,261,,RWD,6200,6629,42.8,42,0,0,106,0,
2021 Nissan NV Cargo,38024,Van,2,Gasoline,261,,RWD,6200,6629,42.8,42,0,0,106,0,
2021 Nissan NV Cargo,38025,Van,2,Gasoline,261,,RWD,6200,6629,42.8,42,0,0,106,0,
2021 Nissan NV Cargo,38026,Van,2,Gasoline,261,,RWD,6200,6629,42.8,42,0,0,106,0,
2021 Nissan NV Cargo,38027,Van,2,Gasoline,261,,RWD,6200,6629,42.8,42,0,0,106,0,
2021 Nissan NV Cargo,38028,Van,2,Gasoline,261,,RWD,6200,6629,42.8,42,0,0,106,0,
2021 Nissan NV Cargo,38029,Van,2,Gasoline,261,,RWD,6200,6629,42.8,42,0,0,106,0,
2021 Nissan NV Cargo,38030,Van,2,Gasoline,261,,RWD,6200,6629,42.8,42,0,0,106,0,
2021 Nissan NV Cargo,38031,Van,2,Gasoline,261,,RWD,6200,6629,42.8,42,0,0,106,0,
2021 Nissan NV Cargo,38032,Van,2,Gasoline,261,,RWD,6200,6629,42.8,42,0,0,106,0,
2021 Nissan NV Cargo,38033,Van,2,Gasoline,261,,RWD,6200,6629,42.8,42,0,0,106,0,
2021 Nissan NV Cargo,38034,Van,2,Gasoline,261,,RWD,6200,6629,42.8,42,0,0,106,0,
2021 Nissan NV Cargo,38035,Van,2,Gasoline,261,,RWD,6200,6629,42.8,42,0,0,106,0,
2021 Nissan NV Cargo,38036,Van,2,Gasoline,261,,RWD,6200,6629,42.8,42,0,0,106,0,
2021 Nissan NV Cargo,38037,Van,2,Gasoline,261,,RWD,6200,6629,42.8,42,0,0,106,0,
2021 Nissan NV Cargo,38038,Van,2,Gasoline,261,,RWD,6200,6629,42.8,42,0,0,106,0,
2021 Nissan NV Cargo,38039,Van,2,Gasoline,261,,RWD,6200,6629,42.8,42,0,0,106,0,
2021 Nissan NV Cargo,38040,Van,2,Gasoline,261,,RWD,6200,6629,42.8,42,0,0,106,0,
2021 Nissan NV Cargo,38041,Van,2,Gasoline,261,,RWD,6200,6629,42.8,42,0,0,106,0,
2021 Nissan NV Cargo,38042,Van,2,Gasoline,261,,RWD,6200,6629,42.8,42,0,0,106,0,
2021 Nissan NV Cargo,38043,Van,2,Gasoline,261,,RWD,6200,6629,42.8,42,0,0,106,0,
2021 Nissan NV Cargo,38044,Van,2,Gasoline,261,,RWD,6200,6629,42.8,42,0,0,106,0,
2021 Nissan NV Cargo,38045,Van,2,Gasoline,261,,RWD,6200,6629,42.8,42,0,0,106,0,
2021 Nissan NV Cargo,38046,Van,2,Gasoline,261,,RWD,6200,6629,42.8,42,0,0,106,0,
2021 Nissan NV Cargo,38047,Van,2,Gasoline,261,,RWD,6200,6629,42.8,42,0,0,106,0,
2021 Nissan NV Cargo,38048,Van,2,Gasoline,261,,RWD,6200,6629,42.8,42,0,0,106,0,
2021 Nissan NV Passenger,48898,Van,12,Gasoline,261,,RWD,6200,818,42.8,39.6,33.9,69.2,106,0,
2021 Nissan NV Passenger,48899,Van,12,Gasoline,261,,RWD,6200,818,42.8,39.6,33.9,69.2,106,0,
2021 Nissan NV Passenger,48900,Van,12,Gasoline,261,,RWD,6200,818,42.8,39.6,33.9,69.2,106,0,
2021 Nissan NV Passenger,48901,Van,12,Gasoline,261,,RWD,6200,818,42.8,39.6,33.9,69.2,106,0,
2021 Nissan NV Passenger,48902,Van,12,Gasoline,261,,RWD,6200,818,42.8,39.6,33.9,69.2,106,0,
2021 Nissan NV Passenger,48903,Van,12,Gasoline,261,,RWD,6200,818,42.8,39.6,33.9,69.2,106,0,
2021 Nissan NV Passenger,48904,Van,12,Gasoline,261,,RWD,6200,818,42.8,39.6,33.9,69.2,106,0,
2021 Nissan NV Passenger,48905,Van,12,Gasoline,261,,RWD,6200,818,42.8,39.6,33.9,69.2,106,0,
2021 Nissan NV Passenger,48906,Van,12,Gasoline,261,,RWD,6200,818,42.8,39.6,33.9,69.2,106,0,
2021 Nissan NV Passenger,48907,Van,12,Gasoline,261,,RWD,6200,818,42.8,39.6,33.9,69.2,106,0,
2021 Nissan NV Passenger,48908,Van,12,Gasoline,261,,RWD,6200,818,42.8,39.6,33.9,69.2,106,0,
2021 Nissan NV Passenger,48909,Van,12,Gasoline,261,,RWD,6200,818,42.8,39.6,33.9,69.2,106,0,
2021 Nissan NV Passenger,48910,Van,12,Gasoline,261,,RWD,6200,818,42.8,39.6,33.9,69.2,106,0,
2021 Nissan NV Passenger,48911,Van,12,Gasoline,261,,RWD,6200,818,42.8,39.6,33.9,69.2,106,0,
2021 Nissan NV Passenger,48912,Van,12,Gasoline,261,,RWD,6200,818,42.8,39.6,33.9,69.2,106,0,
2021 Nissan NV Passenger,48913,Van,12,Gasoline,261,,RWD,6200,818,42.8,39.6,33.9,69.2,106,0,
2021 Nissan NV Passenger,48914,Van,12,Gasoline,261,,RWD,6200,818,42.8,39.6,33.9,69.2,106,0,
2021 Nissan NV Passenger,48915,Van,12,Gasoline,261,,RWD,6200,818,42.8,39.6,33.9,69.2,106,0,
2021 Nissan NV Passenger,48916,Van,12,Gasoline,261,,RWD,6200,818,42.8,39.6,33.9,69.2,106,0,
2021 Nissan NV Passenger,48917,Van,12,Gasoline,261,,RWD,6200,818,42.8,39.6,33.9,69.2,106,0,
2021 Nissan NV Passenger,48918,Van,12,Gasoline,261,,RWD,6200,818,42.8,39.6,33.9,69.2,106,0,
2021 Nissan NV Passenger,48919,Van,12,Gasoline,261,,RWD,6200,818,42.8,39.6,33.9,69.2,106,0,
2021 Nissan NV Passenger,48920,Van,12,Gasoline,261,,RWD,6200,818,42.8,39.6,33.9,69.2,106,0,
2021 Nissan NV Passenger,48921,Van,12,Gasoline,261,,RWD,6200,818,42.8,39.6,33.9,69.2,106,0,
2021 Nissan NV Passenger,48922,Van,12,Gasoline,261,,RWD,6200,818,42.8,39.6,33.9,69.2,106,0,
2021 Nissan NV Passenger,48923,Van,12,Gasoline,261,,RWD,6200,818,42.8,39.6,33.9,69.2,106,0,
2021 Nissan NV Passenger,48924,Van,12,Gasoline,261,,RWD,6200,818,42.8,39.6,33.9,69.2,106,0,
2021 Nissan NV Passenger,48925,Van,12,Gasoline,261,,RWD,6200,818,42.8,39.6,33.9,69.2,106,0,
2021 Nissan NV Passenger,48926,Van,12,Gasoline,261,,RWD,6200,818,42.8,39.6,33.9,69.2,106,0,
2021 Nissan NV Passenger,48927,Van,12,Gasoline,261,,RWD,6200,818,42.8,39.6,33.9,69.2,106,0,
2021 Nissan NV Passenger,48928,Van,12,Gasoline,261,,RWD,6200,818,42.8,39.6,33.9,69.2,106,0,
2021 Nissan NV Passenger,48929,Van,12,Gasoline,261,,RWD,6200,818,42.8,39.6,33.9,69.2,106,0,
2021 Nissan NV Passenger,48930,Van,12,Gasoline,261,,RWD,6200,818,42.8,39.6,33.9,69.2,106,0,
2021 Nissan NV Passenger,48931,Van,12,Gasoline,261,,RWD,6200,818,42.8,39.6,33.9,69.2,106,0,
2021 Nissan NV Passenger,48932,Van,12,Gasoline,261,,RWD,6200,818,42.8,39.6,33.9,69.2,106,0,
2021 Nissan NV Passenger,48933,Van,12,Gasoline,261,,RWD,6200,818,42.8,39.6,33.9,69.2,106,0,
2021 Nissan NV Passenger,48934,Van,12,Gasoline,261,,RWD,6200,818,42.8,39.6,33.9,69.2,106,0,
2021 Nissan NV Passenger,48935,Van,12,Gasoline,261,,RWD,6200,818,42.8,39.6,33.9,69.2,106,0,
2021 Nissan NV Passenger,48936,Van,12,Gasoline,261,,RWD,6200,818,42.8,39.6,33.9,69.2,106,0,
